gameId,playId,playDescription,quarter,down,yardsToGo,possessionTeam,playType,yardlineSide,yardlineNumber,offenseFormation,personnelO,defendersInTheBox,numberOfPassRushers,personnelD,typeDropback,preSnapVisitorScore,preSnapHomeScore,gameClock,absoluteYardlineNumber,penaltyCodes,penaltyJerseyNumbers,passResult,offensePlayResult,playResult,epa,isDefensivePI,homeTeam,visiTeam,nonPossession,week
2018090905,1247,(11:31) (No Huddle) D.Watson pass incomplete deep middle to D.Hopkins (S.Gilmore).,2,1,10,HOU,play_type_pass,NE,33,SINGLEBACK,"1 RB, 2 TE, 2 WR",7.0,4.0,"4 DL, 2 LB, 5 DB",TRADITIONAL,3.0,14.0,11:31:00,77.0,,,I,0,0,-0.295154971782031,False,NE,HOU,NE,1
2018090905,1269,(11:25) (Shotgun) D.Watson pass short left to D.Hopkins to NE 24 for 9 yards (S.Gilmore).,2,2,10,HOU,play_type_pass,NE,33,EMPTY,"1 RB, 2 TE, 2 WR",6.0,4.0,"4 DL, 2 LB, 5 DB",TRADITIONAL,3.0,14.0,11:25:00,77.0,,,C,9,9,0.0815641898011905,False,NE,HOU,NE,1
2018090905,1337,(9:52) (No Huddle) D.Watson sacked at NE 19 for -4 yards (D.Wise).,2,2,10,HOU,play_type_sack,NE,15,SINGLEBACK,"1 RB, 2 TE, 2 WR",8.0,4.0,"3 DL, 3 LB, 5 DB",SCRAMBLE,3.0,14.0,09:52:00,95.0,,,S,-4,-4,-0.693884764076799,False,NE,HOU,NE,1
2018090905,1356,(9:08) (Shotgun) D.Watson pass incomplete short right to R.Griffin [D.Wise].,2,3,14,HOU,play_type_pass,NE,19,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,4.0,"4 DL, 1 LB, 6 DB",TRADITIONAL,3.0,14.0,09:08:00,91.0,,,I,0,0,-0.953528665268857,False,NE,HOU,NE,1
2018090905,1419,(8:56) T.Brady pass incomplete deep right to R.McCarron.,2,1,10,NE,play_type_pass,NE,18,SINGLEBACK,"1 RB, 1 TE, 3 WR",7.0,4.0,"3 DL, 3 LB, 5 DB",TRADITIONAL,6.0,14.0,08:56:00,92.0,,,I,0,0,-0.499506160638796,False,NE,HOU,HOU,1
2018090905,1441,(8:50) T.Brady pass short right to J.White to NE 23 for 5 yards (K.Johnson; Z.Cunningham).,2,2,10,NE,play_type_pass,NE,18,SINGLEBACK,"2 RB, 1 TE, 2 WR",6.0,1.0,"3 DL, 3 LB, 5 DB",TRADITIONAL,6.0,14.0,08:50:00,92.0,,,C,5,5,-0.386635593825618,False,NE,HOU,HOU,1
2018090905,1465,(8:13) (Shotgun) T.Brady pass short left to R.Gronkowski to NE 30 for 7 yards (Z.Cunningham; A.Colvin).,2,3,5,NE,play_type_pass,NE,23,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,4.0,"3 DL, 2 LB, 6 DB",TRADITIONAL,6.0,14.0,08:13:00,87.0,,,C,7,7,1.82185392087198,False,NE,HOU,HOU,1
2018090905,1489,(7:30) T.Brady pass incomplete short left to C.Hogan (J.Joseph).,2,1,10,NE,play_type_pass,NE,30,SINGLEBACK,"2 RB, 1 TE, 2 WR",7.0,5.0,"4 DL, 3 LB, 4 DB",TRADITIONAL,6.0,14.0,07:30:00,80.0,,,I,0,0,-0.476703527428272,False,NE,HOU,HOU,1
2018090905,1511,(7:25) (Shotgun) T.Brady pass incomplete short left to J.White.,2,2,10,NE,play_type_pass,NE,30,SHOTGUN,"2 RB, 1 TE, 2 WR",6.0,4.0,"3 DL, 3 LB, 5 DB",TRADITIONAL,6.0,14.0,07:25:00,80.0,,,I,0,0,-0.839941132363748,False,NE,HOU,HOU,1
2018090905,1533,(7:23) (Shotgun) T.Brady pass incomplete deep middle to C.Hogan (Z.Cunningham).,2,3,10,NE,play_type_pass,NE,30,SHOTGUN,"1 RB, 2 TE, 2 WR",6.0,4.0,"3 DL, 2 LB, 6 DB",TRADITIONAL,6.0,14.0,07:23:00,80.0,,,I,0,0,-1.53672592349688,False,NE,HOU,HOU,1
2018090905,1601,"(6:38) (No Huddle, Shotgun) D.Watson pass short middle to D.Hopkins to NE 49 for 10 yards (S.Gilmore).",2,2,3,HOU,play_type_pass,HOU,41,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,5.0,"3 DL, 3 LB, 5 DB",TRADITIONAL,6.0,14.0,06:38:00,51.0,,,C,10,10,1.06727579540593,False,NE,HOU,NE,1
2018090905,1646,(5:39) (No Huddle) D.Watson pass deep middle intended for V.Smith INTERCEPTED by S.Gilmore [L.Guy] at NE -9. Touchback.,2,2,3,HOU,play_type_pass,NE,42,SINGLEBACK,"1 RB, 2 TE, 2 WR",8.0,4.0,"3 DL, 3 LB, 5 DB",TRADITIONAL,6.0,14.0,05:39:00,68.0,,,IN,0,0,-3.75960630851203,False,NE,HOU,NE,1
2018090905,1689,(5:07) (No Huddle) T.Brady pass short right to R.Gronkowski to NE 26 for 4 yards (D.Cole).,2,2,8,NE,play_type_pass,NE,22,SINGLEBACK,"2 RB, 1 TE, 2 WR",6.0,4.0,"4 DL, 3 LB, 4 DB",TRADITIONAL,6.0,14.0,05:07:00,88.0,,,C,4,4,-0.463369300602031,False,NE,HOU,HOU,1
2018090905,1713,(4:37) (Shotgun) T.Brady pass incomplete short right to R.Gronkowski (J.Reid).,2,3,4,NE,play_type_pass,NE,26,SHOTGUN,"2 RB, 1 TE, 2 WR",6.0,3.0,"3 DL, 2 LB, 6 DB",TRADITIONAL,6.0,14.0,04:37:00,84.0,,,I,0,0,-1.39731923765079,False,NE,HOU,HOU,1
2018090905,1951,(1:47) (Shotgun) D.Watson pass short left to T.Ervin to HST 48 for 12 yards (D.Wise).,2,3,19,HOU,play_type_pass,HOU,36,SHOTGUN,"1 RB, 1 TE, 3 WR",5.0,4.0,"4 DL, 1 LB, 6 DB",TRADITIONAL,6.0,14.0,01:47:00,46.0,,,C,12,12,-0.467646812086154,False,NE,HOU,NE,1
2018090905,2062,(1:05) (Shotgun) T.Brady pass deep middle to R.Gronkowski to HST 31 for 28 yards (A.Colvin).,2,1,10,NE,play_type_pass,NE,41,SHOTGUN,"2 RB, 1 TE, 2 WR",6.0,4.0,"4 DL, 2 LB, 5 DB",TRADITIONAL,6.0,14.0,01:05:00,69.0,,,C,28,28,1.24869472121286,False,NE,HOU,HOU,1
2018090905,2123,(:32) (Shotgun) T.Brady pass short left to P.Dorsett ran ob at HST 18 for 12 yards.,2,2,9,NE,play_type_pass,HOU,30,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,4.0,"4 DL, 2 LB, 5 DB",TRADITIONAL,6.0,14.0,00:32:00,40.0,,,C,12,12,0.81312451158656,False,NE,HOU,HOU,1
2018090905,2147,(:27) (Shotgun) T.Brady pass incomplete deep left to J.White.,2,1,10,NE,play_type_pass,HOU,18,EMPTY,"1 RB, 1 TE, 3 WR",5.0,4.0,"4 DL, 2 LB, 5 DB",TRADITIONAL,6.0,14.0,00:27:00,28.0,,,I,0,0,-0.141116612514035,False,NE,HOU,HOU,1
2018090905,2169,(:23) (Shotgun) T.Brady pass short right to P.Dorsett pushed ob at HST 4 for 14 yards (K.Johnson).,2,2,10,NE,play_type_pass,HOU,18,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,4.0,"3 DL, 2 LB, 6 DB",TRADITIONAL,6.0,14.0,00:23:00,28.0,,,C,14,14,1.1407022442553,False,NE,HOU,HOU,1
2018090905,2193,"(:19) (Shotgun) T.Brady pass short left to P.Dorsett for 4 yards, TOUCHDOWN.",2,1,4,NE,play_type_pass,HOU,4,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,3.0,"3 DL, 2 LB, 6 DB",TRADITIONAL,6.0,14.0,00:19:00,14.0,,,C,4,4,2.474832685494,False,NE,HOU,HOU,1
2018090905,2345,(14:23) (Shotgun) D.Watson pass short right to B.Ellington to HST 26 for 5 yards (J.Bentley).,3,2,17,HOU,play_type_pass,HOU,21,EMPTY,"1 RB, 2 TE, 2 WR",6.0,4.0,"3 DL, 3 LB, 5 DB",TRADITIONAL,6.0,21.0,14:23:00,89.0,,,C,5,5,-0.498391182985236,False,NE,HOU,NE,1
2018090905,2369,(13:42) (Shotgun) D.Watson pass short left to L.Miller to HST 37 for 11 yards (J.Jones; D.McCourty).,3,3,12,HOU,play_type_pass,HOU,26,SHOTGUN,"1 RB, 1 TE, 3 WR",5.0,4.0,"4 DL, 1 LB, 6 DB",TRADITIONAL,6.0,21.0,13:42:00,84.0,,,C,11,11,-0.971840426114957,False,NE,HOU,NE,1
2018090905,2433,"(12:25) T.Brady pass deep middle to R.Gronkowski to 50 for 25 yards (K.Jackson). FUMBLES (K.Jackson), RECOVERED by HST-T.Mathieu at HST 44. T.Mathieu to HST 45 for 1 yard (J.Develin). NE-J.Hill was injured during the play. He is Out.",3,2,6,NE,play_type_pass,NE,25,I_FORM,"2 RB, 1 TE, 2 WR",7.0,5.0,"4 DL, 3 LB, 4 DB",TRADITIONAL,6.0,21.0,12:25:00,35.0,,,C,25,30,-2.90680381180524,False,NE,HOU,HOU,1
2018090905,2471,(12:09) (Shotgun) D.Watson pass short middle to D.Hopkins to NE 43 for 12 yards (D.Harmon).,3,1,10,HOU,play_type_pass,HOU,45,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,4.0,"3 DL, 3 LB, 5 DB",TRADITIONAL,6.0,21.0,12:09:00,65.0,,,C,12,12,0.770535146480948,False,NE,HOU,NE,1
2018090905,2516,"(11:03) (Shotgun) D.Watson pass short middle to D.Hopkins to NE 22 for 17 yards (S.Gilmore). New England challenged the pass completion ruling, and the play was Upheld. The ruling on the field stands. (Timeout #1.)",3,2,6,HOU,play_type_pass,NE,39,SHOTGUN,"1 RB, 1 TE, 3 WR",7.0,5.0,"3 DL, 3 LB, 5 DB",TRADITIONAL,6.0,21.0,11:03:00,49.0,,,C,17,17,1.27473148658392,False,NE,HOU,NE,1
2018090905,2557,(10:45) (Shotgun) D.Watson pass incomplete short right to L.Miller.,3,1,10,HOU,play_type_pass,NE,22,SHOTGUN,"1 RB, 2 TE, 2 WR",6.0,4.0,"3 DL, 3 LB, 5 DB",SCRAMBLE,6.0,21.0,10:45:00,32.0,,,I,0,0,-0.22457201010038,False,NE,HOU,NE,1
2018090905,2600,(10:01) (Shotgun) D.Watson pass incomplete deep right to R.Griffin [A.Clayborn].,3,3,5,HOU,play_type_pass,NE,17,SHOTGUN,"1 RB, 2 TE, 2 WR",7.0,4.0,"4 DL, 2 LB, 5 DB",TRADITIONAL,6.0,21.0,10:01:00,27.0,,,I,0,0,-0.971171035644288,False,NE,HOU,NE,1
2018090905,2622,(9:56) (Shotgun) D.Watson pass incomplete deep middle to R.Griffin.,3,4,5,HOU,play_type_pass,NE,17,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,4.0,"4 DL, 1 LB, 6 DB",TRADITIONAL,6.0,21.0,09:56:00,27.0,,,I,0,0,-3.3119627888472,False,NE,HOU,NE,1
2018090905,2686,"(8:39) (Shotgun) T.Brady pass deep right to R.Gronkowski to HST 46 for 30 yards (Z.Cunningham). NE 87-Gronkowski 27th career 100-yard game, 2nd-most all-time for a TE (Gonzalez 31).",3,3,3,NE,play_type_pass,NE,24,EMPTY,"1 RB, 1 TE, 3 WR",5.0,4.0,"3 DL, 2 LB, 6 DB",TRADITIONAL,6.0,21.0,08:39:00,34.0,,,C,30,30,3.45997116303738,False,NE,HOU,HOU,1
2018090905,2710,(8:15) (No Huddle) T.Brady pass short left to P.Dorsett to HST 43 for 3 yards (J.Joseph).,3,1,10,NE,play_type_pass,HOU,46,SINGLEBACK,"1 RB, 1 TE, 3 WR",5.0,2.0,"3 DL, 2 LB, 6 DB",TRADITIONAL,6.0,21.0,08:15:00,64.0,,,C,3,3,-0.234862411935855,False,NE,HOU,HOU,1
2018090905,2777,(7:15) T.Brady pass short left to P.Dorsett to HST 23 for 13 yards (D.Cole).,3,1,10,NE,play_type_pass,HOU,36,SINGLEBACK,"1 RB, 1 TE, 3 WR",6.0,5.0,"3 DL, 3 LB, 5 DB",TRADITIONAL,6.0,21.0,07:15:00,74.0,,,C,13,13,0.67833248027241,False,NE,HOU,HOU,1
2018090905,2839,(6:13) (Shotgun) T.Brady pass incomplete short left to R.Burkhead (D.Cole).,3,2,7,NE,play_type_pass,HOU,20,SHOTGUN,"2 RB, 1 TE, 2 WR",7.0,4.0,"4 DL, 3 LB, 4 DB",TRADITIONAL,6.0,21.0,06:13:00,90.0,,,I,0,0,-0.441839142068415,False,NE,HOU,HOU,1
2018090905,2861,(6:08) (Shotgun) T.Brady pass incomplete short middle to C.Hogan [J.Watt].,3,3,7,NE,play_type_pass,HOU,20,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,4.0,"3 DL, 2 LB, 6 DB",TRADITIONAL,6.0,21.0,06:08:00,90.0,,,I,0,0,-0.993889436129712,False,NE,HOU,HOU,1
2018090905,2949,"(5:24) (Shotgun) D.Watson pass short middle to B.Ellington to HST 43 for 13 yards (D.McCourty, A.Butler).",3,2,12,HOU,play_type_pass,HOU,30,EMPTY,"1 RB, 2 TE, 2 WR",5.0,4.0,"4 DL, 2 LB, 5 DB",TRADITIONAL,6.0,24.0,05:24:00,80.0,,,C,13,13,1.34951257685582,False,NE,HOU,NE,1
2018090905,3078,"(2:45) (No Huddle, Shotgun) D.Watson pass short middle to B.Ellington to NE 3 for 14 yards (E.Rowe) [T.Flowers].",3,2,9,HOU,play_type_pass,NE,17,EMPTY,"1 RB, 2 TE, 2 WR",5.0,4.0,"4 DL, 2 LB, 5 DB",TRADITIONAL,6.0,24.0,02:45:00,27.0,,,C,14,14,1.16734753355909,False,NE,HOU,NE,1
2018090905,3125,(2:13) (Shotgun) D.Watson pass short middle to D.Hopkins to NE 1 for 7 yards (D.Harmon; S.Gilmore).,3,1,8,HOU,play_type_pass,NE,8,EMPTY,"1 RB, 2 TE, 2 WR",5.0,5.0,"3 DL, 3 LB, 5 DB",TRADITIONAL,6.0,24.0,02:13:00,18.0,,,C,7,7,0.321954520915705,False,NE,HOU,NE,1
2018090905,3218,(1:08) T.Brady pass short right to J.Develin to NE 40 for 3 yards (D.Cole).,3,1,10,NE,play_type_pass,NE,37,I_FORM,"2 RB, 2 TE, 1 WR",7.0,4.0,"4 DL, 3 LB, 4 DB",TRADITIONAL,13.0,24.0,01:08:00,47.0,,,C,3,3,-0.334580344654527,False,NE,HOU,HOU,1
2018090905,3242,(:21) (Shotgun) T.Brady pass short right to J.White to HST 48 for 12 yards (K.Johnson; W.Mercilus) [D.Reader].,3,2,7,NE,play_type_pass,NE,40,SHOTGUN,"2 RB, 1 TE, 2 WR",6.0,4.0,"4 DL, 3 LB, 4 DB",TRADITIONAL,13.0,24.0,00:21:00,50.0,,,C,12,12,1.30967395783833,False,NE,HOU,HOU,1
2018090905,3283,(15:00) T.Brady pass incomplete short left to C.Hogan [J.Watt].,4,1,10,NE,play_type_pass,HOU,48,I_FORM,"2 RB, 1 TE, 2 WR",8.0,6.0,"4 DL, 3 LB, 4 DB",TRADITIONAL,13.0,24.0,15:00:00,58.0,,,I,0,0,-0.4647119919231049,False,NE,HOU,HOU,1
2018090905,3305,(14:56) (Shotgun) T.Brady pass short right to J.White to HST 39 for 9 yards (W.Mercilus; K.Johnson).,4,2,10,NE,play_type_pass,HOU,48,SHOTGUN,"2 RB, 2 TE, 1 WR",6.0,4.0,"4 DL, 3 LB, 4 DB",TRADITIONAL,13.0,24.0,14:56:00,58.0,,,C,9,9,-0.0660381376200108,False,NE,HOU,HOU,1
2018090905,3371,(13:10) (Shotgun) T.Brady pass short right to R.Gronkowski to HST 23 for 8 yards (T.Mathieu; B.McKinney).,4,2,6,NE,play_type_pass,HOU,31,SHOTGUN,"1 RB, 2 TE, 2 WR",7.0,3.0,"4 DL, 3 LB, 4 DB",TRADITIONAL,13.0,24.0,13:10:00,41.0,,,C,8,8,0.719985837762009,False,NE,HOU,HOU,1
2018090905,3395,(12:27) T.Brady pass short right to P.Dorsett pushed ob at HST 13 for 10 yards (T.Mathieu).,4,1,10,NE,play_type_pass,HOU,23,I_FORM,"2 RB, 1 TE, 2 WR",7.0,3.0,"4 DL, 3 LB, 4 DB",TRADITIONAL,13.0,24.0,12:27:00,33.0,,,C,10,10,0.650659685512473,False,NE,HOU,HOU,1
2018090905,3445,(11:07) (Shotgun) T.Brady sacked at HST 17 for -7 yards (D.Reader).,4,2,7,NE,play_type_sack,HOU,10,SHOTGUN,"2 RB, 1 TE, 2 WR",6.0,4.0,"4 DL, 3 LB, 4 DB",TRADITIONAL,13.0,24.0,11:07:00,20.0,,,S,-7,-7,-0.927170535216593,False,NE,HOU,HOU,1
2018090905,3546,(9:42) (Shotgun) D.Watson pass short middle to D.Hopkins to HST 40 for 9 yards (S.Gilmore) [J.Bentley].,4,1,10,HOU,play_type_pass,HOU,31,SHOTGUN,"1 RB, 2 TE, 2 WR",7.0,5.0,"4 DL, 2 LB, 5 DB",TRADITIONAL,13.0,27.0,09:42:00,41.0,,,C,9,9,0.04773833693101,False,NE,HOU,NE,1
2018090905,3591,"(8:49) (No Huddle, Shotgun) D.Watson sacked at HST 43 for -7 yards (T.Flowers). Penalty on HST-J.Davenport, Offensive Holding, declined.",4,1,10,HOU,play_type_sack,,50,EMPTY,"1 RB, 2 TE, 2 WR",6.0,4.0,"4 DL, 2 LB, 5 DB",TRADITIONAL,13.0,27.0,08:49:00,60.0,OH,HOU 70,S,-7,-7,-0.888293214680824,False,NE,HOU,NE,1
2018090905,3621,"(8:28) (No Huddle, Shotgun) D.Watson pass short right to J.Akins ran ob at NE 49 for 8 yards.",4,2,17,HOU,play_type_pass,HOU,43,EMPTY,"1 RB, 2 TE, 2 WR",6.0,4.0,"4 DL, 2 LB, 5 DB",SCRAMBLE_ROLLOUT_RIGHT,13.0,27.0,08:28:00,53.0,,,C,8,8,-0.260961501015617,False,NE,HOU,NE,1
2018090905,3645,"(7:59) (No Huddle, Shotgun) D.Watson pass short left to D.Hopkins to NE 49 for no gain (D.McCourty).",4,3,9,HOU,play_type_pass,NE,49,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,4.0,"4 DL, 1 LB, 6 DB",TRADITIONAL,13.0,27.0,07:59:00,61.0,,,C,0,0,-1.62421489916067,False,NE,HOU,NE,1
2018090905,3709,(6:39) (Shotgun) T.Brady sacked at NE 9 for -3 yards (D.Reader).,4,2,10,NE,play_type_sack,NE,12,EMPTY,"2 RB, 2 TE, 1 WR",5.0,3.0,"4 DL, 3 LB, 4 DB",SCRAMBLE,13.0,27.0,06:39:00,98.0,,,S,-3,-3,-0.969491772416167,False,NE,HOU,HOU,1
2018090905,3774,(5:17) (Shotgun) D.Watson pass incomplete short right to R.Griffin.,4,1,10,HOU,play_type_pass,HOU,34,SHOTGUN,"1 RB, 2 TE, 2 WR",7.0,5.0,"4 DL, 2 LB, 5 DB",TRADITIONAL,13.0,27.0,05:17:00,44.0,,,I,0,0,-0.439073565311397,False,NE,HOU,NE,1
2018090905,3822,"(4:46) (No Huddle, Shotgun) D.Watson pass incomplete short left to B.Ellington (J.Jones).",4,3,8,HOU,play_type_pass,HOU,36,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,4.0,"4 DL, 2 LB, 5 DB",TRADITIONAL,13.0,27.0,04:46:00,46.0,,,I,0,0,-1.45871571814723,False,NE,HOU,NE,1
2018090905,3970,(3:08) (Shotgun) D.Watson pass incomplete short right to D.Hopkins.,4,2,2,HOU,play_type_pass,NE,2,SHOTGUN,"1 RB, 2 TE, 2 WR",6.0,3.0,"3 DL, 3 LB, 5 DB",SCRAMBLE_ROLLOUT_RIGHT,13.0,27.0,03:08:00,108.0,,,I,0,0,-0.332719906245473,False,NE,HOU,NE,1
2018090905,4053,"(2:12) (Shotgun) D.Watson pass short middle to B.Ellington for 5 yards, TOUCHDOWN.",4,2,5,HOU,play_type_pass,NE,5,SHOTGUN,"1 RB, 1 TE, 3 WR",7.0,3.0,"3 DL, 3 LB, 5 DB",TRADITIONAL,13.0,27.0,02:12:00,105.0,,,C,5,5,1.91318630947524,False,NE,HOU,NE,1
2018090905,4142,(2:00) (Shotgun) T.Brady pass short right to J.Develin to NE 37 for 10 yards (J.Joseph).,4,2,8,NE,play_type_pass,NE,27,SHOTGUN,"2 RB, 1 TE, 2 WR",7.0,3.0,"4 DL, 3 LB, 4 DB",SCRAMBLE_ROLLOUT_RIGHT,20.0,27.0,02:00:00,83.0,,,C,10,10,0.559612132091562,False,NE,HOU,HOU,1
2018090905,4330,(:43) (Shotgun) D.Watson pass incomplete short middle to B.Ellington (E.Rowe).,4,1,10,HOU,play_type_pass,HOU,1,SHOTGUN,"1 RB, 1 TE, 3 WR",4.0,4.0,"3 DL, 1 LB, 7 DB",TRADITIONAL,20.0,27.0,00:43:00,11.0,,,I,0,0,-0.119504575203038,False,NE,HOU,NE,1
2018090905,4385,(:29) (Shotgun) D.Watson pass incomplete deep middle to B.Ellington (J.Jones).,4,1,10,HOU,play_type_pass,HOU,16,SHOTGUN,"1 RB, 1 TE, 3 WR",3.0,3.0,"3 DL, 1 LB, 7 DB",TRADITIONAL,20.0,27.0,00:29:00,26.0,,,I,0,0,-0.136932923656293,False,NE,HOU,NE,1
2018090905,4414,"(:21) (No Huddle, Shotgun) D.Watson pass short left to D.Hopkins pushed ob at HST 30 for 14 yards (S.Gilmore).",4,2,10,HOU,play_type_pass,HOU,16,SHOTGUN,"1 RB, 1 TE, 3 WR",4.0,3.0,"3 DL, 1 LB, 7 DB",TRADITIONAL,20.0,27.0,00:21:00,26.0,,,C,14,14,0.444966884646583,False,NE,HOU,NE,1
2018090905,4464,(:05) (Shotgun) D.Watson pass incomplete deep right to V.Smith (J.McCourty). HST-D.Watson was injured during the play.,4,1,10,HOU,play_type_pass,HOU,43,SHOTGUN,"1 RB, 1 TE, 3 WR",4.0,4.0,"3 DL, 1 LB, 6 DB, 1 TE",SCRAMBLE_ROLLOUT_RIGHT,20.0,27.0,00:05:00,53.0,,,I,0,0,-1.15973135353203,False,NE,HOU,NE,1
2018090907,79,(14:19) (Shotgun) B.Bortles pass deep left to K.Cole to 50 for 31 yards (J.Jenkins).,1,2,11,JAX,play_type_pass,JAX,19,SHOTGUN,"1 RB, 1 TE, 3 WR",7.0,4.0,"2 DL, 4 LB, 5 DB",TRADITIONAL,0.0,0.0,14:19:00,91.0,,,C,31,31,2.72741629633501,False,NYG,JAX,NYG,1
2018090907,170,(11:42) (Shotgun) B.Bortles pass incomplete short right to D.Westbrook.,1,2,4,JAX,play_type_pass,NYG,29,SHOTGUN,"1 RB, 1 TE, 3 WR",7.0,5.0,"2 DL, 4 LB, 5 DB",TRADITIONAL,0.0,0.0,11:42:00,39.0,,,I,0,0,-0.528158545964073,False,NYG,JAX,NYG,1
2018090907,192,"(11:36) (Shotgun) B.Bortles pass short right to D.Westbrook to NYG 23 for 6 yards (E.Apple) [C.Barwin]. Penalty on NYG-R.Armstrong, Defensive Offside, declined.",1,3,4,JAX,play_type_pass,NYG,29,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,6.0,"1 DL, 5 LB, 5 DB",TRADITIONAL,0.0,0.0,11:36:00,39.0,DOF,NYG 55,C,6,6,1.12832246591478,False,NYG,JAX,NYG,1
2018090907,248,(10:27) (Shotgun) B.Bortles pass incomplete short left to T.Yeldon.,1,2,8,JAX,play_type_pass,NYG,21,EMPTY,"1 RB, 2 TE, 2 WR",5.0,3.0,"3 DL, 4 LB, 4 DB",TRADITIONAL,0.0,0.0,10:27:00,31.0,,,I,0,0,-0.4492144241198,False,NYG,JAX,NYG,1
2018090907,270,(10:22) (Shotgun) B.Bortles pass incomplete deep right to D.Moncrief (E.Apple).,1,3,8,JAX,play_type_pass,NYG,21,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,4.0,"1 DL, 5 LB, 5 DB",TRADITIONAL,0.0,0.0,10:22:00,31.0,,,I,0,0,-1.00576751505887,False,NYG,JAX,NYG,1
2018090907,498,(7:55) E.Manning pass short right to R.Ellison to NYG 17 for 16 yards (L.Jacobs; Tel.Smith).,1,3,23,NYG,play_type_pass,NYG,1,SINGLEBACK,"1 RB, 3 TE, 1 WR",9.0,4.0,"4 DL, 3 LB, 4 DB",DESIGNED_ROLLOUT_RIGHT,3.0,0.0,07:55:00,11.0,,,C,16,16,-0.0432132319311642,False,NYG,JAX,JAX,1
2018090907,541,(7:04) B.Bortles pass short right to L.Fournette ran ob at JAX 46 for 11 yards (A.Ogletree).,1,1,10,JAX,play_type_pass,JAX,35,I_FORM,"6 OL, 2 RB, 0 TE, 2 WR",6.0,3.0,"3 DL, 3 LB, 5 DB",TRADITIONAL,3.0,0.0,07:04:00,75.0,,,C,11,11,0.698417842597033,False,NYG,JAX,NYG,1
2018090907,565,(6:31) (Shotgun) B.Bortles sacked at JAX 38 for -8 yards (sack split by K.Wynn and B.Goodson).,1,1,10,JAX,play_type_sack,JAX,46,SHOTGUN,"1 RB, 1 TE, 3 WR",7.0,5.0,"3 DL, 3 LB, 5 DB",TRADITIONAL,3.0,0.0,06:31:00,64.0,,,S,-8,-8,-1.03936586729368,False,NYG,JAX,NYG,1
2018090907,584,(5:47) (Shotgun) B.Bortles pass deep left intended for D.Moncrief INTERCEPTED by J.Jenkins at NYG 37. J.Jenkins ran ob at NYG 37 for no gain.,1,2,18,JAX,play_type_pass,JAX,38,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,4.0,"2 DL, 4 LB, 5 DB",TRADITIONAL,3.0,0.0,05:47:00,72.0,,,IN,0,0,-3.2705846737698,False,NYG,JAX,NYG,1
2018090907,641,(5:05) (Shotgun) E.Manning pass deep left to O.Beckham to JAX 29 for 24 yards (B.Church) [M.Jackson].,1,1,10,NYG,play_type_pass,NYG,47,PISTOL,"6 OL, 1 RB, 1 TE, 2 WR",7.0,5.0,"4 DL, 2 LB, 5 DB",TRADITIONAL,3.0,0.0,05:05:00,57.0,,,C,24,24,1.38130227980675,False,NYG,JAX,JAX,1
2018090907,686,(3:32) (Shotgun) E.Manning pass short left to O.Beckham pushed ob at JAX 21 for 3 yards (D.Hayden).,1,2,5,NYG,play_type_pass,JAX,24,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,4.0,"4 DL, 2 LB, 5 DB",TRADITIONAL,3.0,0.0,03:32:00,86.0,,,C,3,3,-0.255913213589045,False,NYG,JAX,JAX,1
2018090907,710,"(3:15) (No Huddle) E.Manning pass short right to O.Beckham to JAX 8 for 13 yards (T.Gipson, D.Hayden).",1,3,2,NYG,play_type_pass,JAX,21,SINGLEBACK,"1 RB, 1 TE, 3 WR",6.0,2.0,"4 DL, 2 LB, 5 DB",DESIGNED_ROLLOUT_RIGHT,3.0,0.0,03:15:00,89.0,,,C,13,13,1.56209721201409,False,NYG,JAX,JAX,1
2018090907,936,"(13:02) (Shotgun) B.Bortles pass short middle to T.Yeldon to NYG 49 for 7 yards (K.Wynn, R.Armstrong).",2,3,4,JAX,play_type_pass,JAX,44,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,4.0,"1 DL, 5 LB, 5 DB",TRADITIONAL,3.0,3.0,13:02:00,54.0,,,C,7,7,1.84909667325183,False,NYG,JAX,NYG,1
2018090907,960,(12:32) (Shotgun) B.Bortles pass short left to D.Westbrook to NYG 45 for 4 yards (J.Jenkins).,2,1,10,JAX,play_type_pass,NYG,49,SHOTGUN,"1 RB, 1 TE, 3 WR",7.0,4.0,"2 DL, 4 LB, 5 DB",TRADITIONAL,3.0,3.0,12:32:00,61.0,,,C,4,4,-0.158364634563358,False,NYG,JAX,NYG,1
